"address_location_name","address_line1","address_line2","address_line3","address_city","address_state","address_zip","directions","polling_hours","photo_url","id"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002809"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002810"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002811"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002812"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002813"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002814"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002815"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002816"
"GOSHEN HIGH SCHOOL","6707 GOSHEN  RD","","","GOSHEN","OH","45122","6707 GOSHEN ROAD","6:30 am - 7:30 pm","","3941002817"
"JACKSON TWP. COMMUNITY BLDG.","3263 U S 50","","","WILLIAMSBURG","OH","45176","3263 U S 50","6:30 am - 7:30 pm","","3941003275"
"JACKSON TWP. COMMUNITY BLDG.","3263 U S 50","","","WILLIAMSBURG","OH","45176","3263 U S 50","6:30 am - 7:30 pm","","3941003277"
"JACKSON TWP. COMMUNITY BLDG.","3263 U S 50","","","WILLIAMSBURG","OH","45176","3263 U S 50","6:30 am - 7:30 pm","","3941003279"
"ST. JAMES ORTHODOX CHURCH","6577 BRANCH HILL MIAMIVILLE RD","","","LOVELAND","OH","45140","6577 BRANCH HILL MIAMIVILLE","6:30 am - 7:30 pm","","3941003929"
"FAITH EVANGELICAL CHURCH","5910 PRICE  RD","","","MILFORD","OH","45150","5910 PRICE ROAD","6:30 am - 7:30 pm","","3941003930"
"ST. MARKS LUTHERN CHURCH","5849 BUCKWHEAT RD","","","MILFORD","OH","45150","5849 BUCKWHEAT RD","6:30 am - 7:30 pm","","3941003931"
"LOVELAND EARLY CHILDHOOD DEV.","6740 LOVELAND MIAMIVILLE  RD","","","LOVELAND","OH","45140","6740 LOVELAND MIAMIVILLE ROAD","6:30 am - 7:30 pm","","3941003932"
"MILFORD ASSEMBLY OF GOD CHURCH","1301 STATE ROUTE 131","","","MILFORD","OH","45150","1301 ST. RT. 131","6:30 am - 7:30 pm","","3941003933"
"MULBERRY ELEMENTARY","5950 BUCKWHEAT RD","","","MILFORD","OH","45150","5950 BUCKWHEAT ROAD","6:30 am - 7:30 pm","","3941003934"
"MULBERRY ELEMENTARY","5950 BUCKWHEAT RD","","","MILFORD","OH","45150","5950 BUCKWHEAT ROAD","6:30 am - 7:30 pm","","3941003935"
"RIVER HILLS CHRISTIAN CHURCH","6300   PRICE  RD","","","LOVELAND","OH","45140","6300 PRICE ROAD","6:30 am - 7:30 pm","","3941003936"
"EASTSIDE CHRISTIAN CHURCH","5874 MONTCLAIR BLVD","","","MILFORD","OH","45150","5874 MONTCLAIR BLVD.","6:30 am - 7:30 pm","","3941003937"
"BOYD E. SMITH ELEMENTARY","1052 JER LES DR","","","MILFORD","OH","45150","1052 JER-LES DRIVE","6:30 am - 7:30 pm","","3941003938"
"MIAMI TOWNSHIP CIVIC CENTER","6101 MEIJER DR","","","MILFORD","OH","45150","6101 MEIJER DRIVE","6:30 am - 7:30 pm","","3941003939"
"BOYD E. SMITH ELEMENTARY","1052 JER LES DR","","","MILFORD","OH","45150","1052 JER-LES DRIVE","6:30 am - 7:30 pm","","3941003940"
"MIAMI TOWNSHIP CIVIC CENTER","6101 MEIJER DR","","","MILFORD","OH","45150","6101 MEIJER DRIVE","6:30 am - 7:30 pm","","3941003941"
"BOYD E. SMITH ELEMENTARY","1052 JER LES DR","","","MILFORD","OH","45150","1052 JER-LES DRIVE","6:30 am - 7:30 pm","","3941003942"
"TRINITY UNITED METHODIST HALL","5767 WOLFPEN PLEASANT HILL RD","","","MILFORD","OH","45150","5767 WOLFPEN PLEASANT HILL RD.","6:30 am - 7:30 pm","","3941003943"
"MIAMI TWP. S. SAFETY SERV. BLD","1154 U S 50","","","MILFORD","OH","45150","1154 U.S. ROUTE 50","6:30 am - 7:30 pm","","3941003944"
"FAITH EVANGELICAL CHURCH","5910 PRICE  RD","","","MILFORD","OH","45150","5910 PRICE ROAD","6:30 am - 7:30 pm","","3941003945"
"OASIS CONFERENCE CENTER","902 LOVELAND MIAMIVILLE RD","","","LOVELAND","OH","45140","902 LOVELAND MIAMIVILLE RD.","6:30 am - 7:30 pm","","3941003946"
"RIVER HILLS CHRISTIAN CHURCH","6300   PRICE  RD","","","LOVELAND","OH","45140","6300 PRICE ROAD","6:30 am - 7:30 pm","","3941003947"
"TRINITY UNITED METHODIST HALL","5767 WOLFPEN PLEASANT HILL RD","","","MILFORD","OH","45150","5767 WOLFPEN PLEASANT HILL RD.","6:30 am - 7:30 pm","","3941003949"
"SEIPELT ELEMENTARY","5684 CROMLEY DR","","","MILFORD","OH","45150","5684 CROMLEY DRIVE","6:30 am - 7:30 pm","","3941003951"
"ST. MARKS LUTHERN CHURCH","5849 BUCKWHEAT RD","","","MILFORD","OH","45150","5849 BUCKWHEAT RD","6:30 am - 7:30 pm","","3941003954"
"MCCORMICK ELEMENTARY SCHOOL","751 LOVELAND MIAMIVILLE RD","","","LOVELAND","OH","45140","751 LOVELAND MIAMIVILLE ROAD","6:30 am - 7:30 pm","","3941003956"
"MILFORD ASSEMBLY OF GOD CHURCH","1301 STATE ROUTE 131","","","MILFORD","OH","45150","1301 ST. RT. 131","6:30 am - 7:30 pm","","3941003958"
"HOUSE OF RESTORATION","1487 STATE ROUTE          131","","","MILFORD","OH","45150","1487 STATE ROUTE 131","6:30 am - 7:30 pm","","3941003959"
"EASTSIDE CHRISTIAN CHURCH","5874 MONTCLAIR BLVD","","","MILFORD","OH","45150","5874 MONTCLAIR BLVD.","6:30 am - 7:30 pm","","3941003960"
"MILFORD CHRISTIAN CHURCH","844 STATE ROUTE 131","","","MILFORD","OH","45150","844 STATE ROUTE 131","6:30 am - 7:30 pm","","3941003961"
"HOUSE OF RESTORATION","1487 STATE ROUTE          131","","","MILFORD","OH","45150","1487 STATE ROUTE 131","6:30 am - 7:30 pm","","3941003962"
"OASIS CONFERENCE CENTER","902 LOVELAND MIAMIVILLE RD","","","LOVELAND","OH","45140","902 LOVELAND MIAMIVILLE RD.","6:30 am - 7:30 pm","","3941003963"
"ST. JAMES ORTHODOX CHURCH","6577 BRANCH HILL MIAMIVILLE RD","","","LOVELAND","OH","45140","6577 BRANCH HILL MIAMIVILLE","6:30 am - 7:30 pm","","3941003964"
"LOVELAND EARLY CHILDHOOD DEV.","6740 LOVELAND MIAMIVILLE  RD","","","LOVELAND","OH","45140","6740 LOVELAND MIAMIVILLE ROAD","6:30 am - 7:30 pm","","3941003965"
"MONROE TWP. MAINTENANCE BLDG.","2828 STATE ROUTE 222","","","BETHEL","OH","45106","2828 STATE ROUTE 222","6:30 am - 7:30 pm","","3941004121"
"MONROE TWP. MAINTENANCE BLDG.","2828 STATE ROUTE 222","","","BETHEL","OH","45106","2828 STATE ROUTE 222","6:30 am - 7:30 pm","","3941004123"
"CLEVE SCHOOL OF ARTS @ HARRY E. DAVIS","10700 CHURCHILL AVE","","","CLEVELAND","OH","44106","10700 CHURCHILL AVENUE","6:30 am - 7:30 pm","","3941001369"
"LANGSTON HUGHES LIBRARY","10200 SUPERIOR AVE","","","CLEVELAND","OH","44106","10200 SUPERIOR AVE","6:30 am - 7:30 pm","","3941001370"
"WILLSON SCHOOL","1126 ANSEL  RD","","","CLEVELAND","OH","44103","1126 ANSEL ROAD","6:30 am - 7:30 pm","","3941001375"
"CLEVE SCHOOL OF ARTS @ HARRY E. DAVIS","10700 CHURCHILL AVE","","","CLEVELAND","OH","44106","10700 CHURCHILL AVENUE","6:30 am - 7:30 pm","","3941001368"
"MORNING STAR TOWERS","10600 ST. CLAIR AVE","","","CLEVELAND","OH","44108","10600 ST. CLAIR AVENUE","6:30 am - 7:30 pm","","3941001357"
"GREATER ABYSSINIA TOWERS","10401 SUPERIOR AVE","","","CLEVELAND","OH","44106","10401 SUPERIOR AVENUE","6:30 am - 7:30 pm","","3941001372"
"CHURCH OF CHRIST AT THE BOULEVARD","8837 ST CLAIR AVE","","","CLEVELAND","OH","44108","8837 ST. CLAIR AVENUE","6:30 am - 7:30 pm","","3941001390"
"MICHAEL R. WHITE ELEM. SCHOOL","1000 E 92ND ST","","","CLEVELAND","OH","44108","1000 EAST 92ND STREET","6:30 am - 7:30 pm","","3941001377"
"MICHAEL R. WHITE ELEM. SCHOOL","1000 E 92ND ST","","","CLEVELAND","OH","44108","1000 EAST 92ND STREET","6:30 am - 7:30 pm","","3941001379"
"MICHAEL R. WHITE ELEM. SCHOOL","1000 E 92ND ST","","","CLEVELAND","OH","44108","1000 EAST 92ND STREET","6:30 am - 7:30 pm","","3941001374"
"GLENVILLE HIGH SCHOOL","650 E 113TH ST","","","CLEVELAND","OH","44108","650 EAST 113TH STREET","6:30 am - 7:30 pm","","3941001392"
"IOWA MAPLE ELEMENTARY SCHOOL","12510 MAPLE AVE","","","CLEVELAND","OH","44108","12510 MAPLE AVENUE","6:30 am - 7:30 pm","","3941001389"
"GLENVILLE HIGH SCHOOL","650 E 113TH ST","","","CLEVELAND","OH","44108","650 EAST 113TH STREET","6:30 am - 7:30 pm","","3941001360"
"CITIZENS ACADEMY EAST","12523 WOODSIDE AVE","","","CLEVELAND","OH","44108","12523 WOODSIDE AVENUE","6:30 am - 7:30 pm","","3941001391"
"CITIZENS ACADEMY EAST","12523 WOODSIDE AVE","","","CLEVELAND","OH","44108","12523 WOODSIDE AVENUE","6:30 am - 7:30 pm","","3941001393"
"CITIZENS ACADEMY EAST","12523 WOODSIDE AVE","","","CLEVELAND","OH","44108","12523 WOODSIDE AVENUE","6:30 am - 7:30 pm","","3941001383"
"PATRICK HENRY MIDDLE SCHOOL","11901 DURANT AVE","","","CLEVELAND","OH","44108","11901 DURANT AVENUE","6:30 am - 7:30 pm","","3941001359"
"PATRICK HENRY MIDDLE SCHOOL","11901 DURANT AVE","","","CLEVELAND","OH","44108","11901 DURANT AVENUE","6:30 am - 7:30 pm","","3941001361"
"MARY M. BETHUNE SCHOOL","11815 MOULTON AVE","","","CLEVELAND","OH","44106","11815 MOULTON AVENUE","6:30 am - 7:30 pm","","3941001365"
"PATRICK HENRY MIDDLE SCHOOL","11901 DURANT AVE","","","CLEVELAND","OH","44108","11901 DURANT AVENUE","6:30 am - 7:30 pm","","3941001362"
"MARY M. BETHUNE SCHOOL","11815 MOULTON AVE","","","CLEVELAND","OH","44106","11815 MOULTON AVENUE","6:30 am - 7:30 pm","","3941001366"
"MARY M. BETHUNE SCHOOL","11815 MOULTON AVE","","","CLEVELAND","OH","44106","11815 MOULTON AVENUE","6:30 am - 7:30 pm","","3941001367"
"MARY M. BETHUNE SCHOOL","11815 MOULTON AVE","","","CLEVELAND","OH","44106","11815 MOULTON AVENUE","6:30 am - 7:30 pm","","3941001371"
"CLEVE SCHOOL OF ARTS @ HARRY E. DAVIS","10700 CHURCHILL AVE","","","CLEVELAND","OH","44106","10700 CHURCHILL AVENUE","6:30 am - 7:30 pm","","3941001364"
"CLEVE SCHOOL OF ARTS @ HARRY E. DAVIS","10700 CHURCHILL AVE","","","CLEVELAND","OH","44106","10700 CHURCHILL AVENUE","6:30 am - 7:30 pm","","3941001363"
"ABINGTON ARMS APARTMENTS","11501 MAYFIELD RD","","","CLEVELAND","OH","44106","11501 MAYFIELD ROAD","6:30 am - 7:30 pm","","3941001314"
"EAST CLARK SCHOOL","885 E 146TH ST","","","CLEVELAND","OH","44110","885 EAST 146TH STREET","6:30 am - 7:30 pm","","3941001400"
"IOWA MAPLE ELEMENTARY SCHOOL","12510 MAPLE AVE","","","CLEVELAND","OH","44108","12510 MAPLE AVENUE","6:30 am - 7:30 pm","","3941001382"
"EUCLID PARK SCHOOL","17914 EUCLID  AVE","","","CLEVELAND","OH","44112","17914 EUCLID AVENUE","6:30 am - 7:30 pm","","3941001399"
"EAST CLARK SCHOOL","885 E 146TH ST","","","CLEVELAND","OH","44110","885 EAST 146TH STREET","6:30 am - 7:30 pm","","3941001385"
"EAST CLARK SCHOOL","885 E 146TH ST","","","CLEVELAND","OH","44110","885 EAST 146TH STREET","6:30 am - 7:30 pm","","3941001384"
"EUCLID PARK SCHOOL","17914 EUCLID  AVE","","","CLEVELAND","OH","44112","17914 EUCLID AVENUE","6:30 am - 7:30 pm","","3941001397"
"MEMORIAL SCHOOL","410 E 152ND ST","","","CLEVELAND","OH","44110","410 E. 152ND STREET","6:30 am - 7:30 pm","","3941001354"
"CITIZENS ACADEMY EAST","12523 WOODSIDE AVE","","","CLEVELAND","OH","44108","12523 WOODSIDE AVENUE","6:30 am - 7:30 pm","","3941001394"
"MEMORIAL SCHOOL","410 E 152ND ST","","","CLEVELAND","OH","44110","410 E. 152ND STREET","6:30 am - 7:30 pm","","3941001355"
"IOWA MAPLE ELEMENTARY SCHOOL","12510 MAPLE AVE","","","CLEVELAND","OH","44108","12510 MAPLE AVENUE","6:30 am - 7:30 pm","","3941001352"
"NEW AVENUES TO INDEPENDENCE","17608 EUCLID AVE","","","CLEVELAND","OH","44112","17608 EUCLID AVENUE","6:30 am - 7:30 pm","","3941001396"
"EAST CLARK SCHOOL","885 E 146TH ST","","","CLEVELAND","OH","44110","885 EAST 146TH STREET","6:30 am - 7:30 pm","","3941001387"
"NEW AVENUES TO INDEPENDENCE","17608 EUCLID AVE","","","CLEVELAND","OH","44112","17608 EUCLID AVENUE","6:30 am - 7:30 pm","","3941001395"
"NEW AVENUES TO INDEPENDENCE","17608 EUCLID AVE","","","CLEVELAND","OH","44112","17608 EUCLID AVENUE","6:30 am - 7:30 pm","","3941001398"
"EUCLID BEACH VILLA","125 E 156TH ST","","","CLEVELAND","OH","44110","125 EAST 156TH STREET","6:30 am - 7:30 pm","","3941001345"
"VILLA ANGELA - ST. JOSEPH HIGH SCHOOL","18491 LAKESHORE BLVD","","","CLEVELAND","OH","44119","18491 LAKESHORE BLVD","6:30 am - 7:30 pm","","3941001340"
"SALVATION ARMY, GROVEWOOD","17625 GROVEWOOD AVE","","","CLEVELAND","OH","44119","17625 GROVEWOOD AVENUE","6:30 am - 7:30 pm","","3941001346"
"HANNAH GIBBONS-NOTTINGHAM SCHOOL","1378 CLEARAIRE RD","","","CLEVELAND","OH","44110","1401 LARCHMONT ROAD","6:30 am - 7:30 pm","","3941001386"
"ST. JOHN LUTHERAN CHURCH","17403 NOTTINGHAM RD","","","CLEVELAND","OH","44119","17403 NOTTINGHAM ROAD","6:30 am - 7:30 pm","","3941001338"
"ST. JOHN LUTHERAN CHURCH","17403 NOTTINGHAM RD","","","CLEVELAND","OH","44119","17403 NOTTINGHAM ROAD","6:30 am - 7:30 pm","","3941001344"
"ST. JOHN LUTHERAN CHURCH","17403 NOTTINGHAM RD","","","CLEVELAND","OH","44119","17403 NOTTINGHAM ROAD","6:30 am - 7:30 pm","","3941001349"
"HOPE ACADEMY","15712 KIPLING AVE","","","CLEVELAND","OH","44110","15712 KIPLING AVENUE","6:30 am - 7:30 pm","","3941001350"
"MEMORIAL SCHOOL","410 E 152ND ST","","","CLEVELAND","OH","44110","410 E. 152ND STREET","6:30 am - 7:30 pm","","3941001347"
"HOPE ACADEMY","15712 KIPLING AVE","","","CLEVELAND","OH","44110","15712 KIPLING AVENUE","6:30 am - 7:30 pm","","3941001353"
"VILLA ANGELA - ST. JOSEPH HIGH SCHOOL","18491 LAKESHORE BLVD","","","CLEVELAND","OH","44119","18491 LAKESHORE BLVD","6:30 am - 7:30 pm","","3941001339"
"SALVATION ARMY, GROVEWOOD","17625 GROVEWOOD AVE","","","CLEVELAND","OH","44119","17625 GROVEWOOD AVENUE","6:30 am - 7:30 pm","","3941001342"
"LAKE SHORE GOLDEN AGE CENTER","16600 LAKESHORE BLVD","","","CLEVELAND","OH","44110","16600 LAKE SHORE BOULEVARD","6:30 am - 7:30 pm","","3941001348"
"HOPE ACADEMY","15712 KIPLING AVE","","","CLEVELAND","OH","44110","15712 KIPLING AVENUE","6:30 am - 7:30 pm","","3941001351"
"HANNAH GIBBONS-NOTTINGHAM SCHOOL","1378 CLEARAIRE RD","","","CLEVELAND","OH","44110","1401 LARCHMONT ROAD","6:30 am - 7:30 pm","","3941001401"
"EUCLID BEACH CLUB RESIDENCE","123 E 156TH ST","","","CLEVELAND","OH","44110","123 EAST 156TH STREET","6:30 am - 7:30 pm","","3941001343"
"IMMACULATE HEART OF MARY","6804 LANSING AVE","","","CLEVELAND","OH","44105","6804 LANSING AVENUE","6:30 am - 7:30 pm","","3941001426"
"ANTON GRDINA ELEMENTARY SCHOOL","2955 E 71ST ST","","","CLEVELAND","OH","44104","2955 EAST 71ST STREET","6:30 am - 7:30 pm","","3941001289"
"AMERICAN LEGION POST #572","6483 STATE RD","","","PARMA","OH","44134","6483 STATE ROAD","6:30 am - 7:30 pm","","3941004577"
"AMERICAN LEGION POST #572","6483 STATE RD","","","PARMA","OH","44134","6483 STATE ROAD","6:30 am - 7:30 pm","","3941004580"
"THOREAU PARK ELEMENTARY SCHOOL","5401 W 54TH ST","","","PARMA","OH","44129","5401 WEST 54TH STREET","6:30 am - 7:30 pm","","3941004581"
"THOREAU PARK ELEMENTARY SCHOOL","5401 W 54TH ST","","","PARMA","OH","44129","5401 WEST 54TH STREET","6:30 am - 7:30 pm","","3941004578"
"THOREAU PARK ELEMENTARY SCHOOL","5401 W 54TH ST","","","PARMA","OH","44129","5401 WEST 54TH STREET","6:30 am - 7:30 pm","","3941004583"
"THOREAU PARK ELEMENTARY SCHOOL","5401 W 54TH ST","","","PARMA","OH","44129","5401 WEST 54TH STREET","6:30 am - 7:30 pm","","3941004579"
"AMERICAN LEGION POST #572","6483 STATE RD","","","PARMA","OH","44134","6483 STATE ROAD","6:30 am - 7:30 pm","","3941004582"
"JOHN MUIR ELEMENTARY SCHOOL","5531 W 24TH ST","","","PARMA","OH","44134","5531 WEST 24TH STREET","6:30 am - 7:30 pm","","3941004584"
"SHILOH MIDDLE SCHOOL","2303 GRANTWOOD DR","","","PARMA","OH","44134","2303 GRANTWOOD DRIVE","6:30 am - 7:30 pm","","3941004586"
"PARMA EVANGELICAL LUTHERAN CHURCH","5280 BROADVIEW RD","","","PARMA","OH","44134","5280 BROADVIEW ROAD","6:30 am - 7:30 pm","","3941004587"
"PARMA EVANGELICAL LUTHERAN CHURCH","5280 BROADVIEW RD","","","PARMA","OH","44134","5280 BROADVIEW ROAD","6:30 am - 7:30 pm","","3941004585"
"JOHN MUIR ELEMENTARY SCHOOL","5531 W 24TH ST","","","PARMA","OH","44134","5531 WEST 24TH STREET","6:30 am - 7:30 pm","","3941004589"
"ELKS HALL","2300 SNOW RD","","","PARMA","OH","44134","2300 SNOW ROAD","6:30 am - 7:30 pm","","3941004588"
"ELKS HALL","2300 SNOW RD","","","PARMA","OH","44134","2300 SNOW ROAD","6:30 am - 7:30 pm","","3941004590"
"PLEASANT VALLEY ELEM. SCHOOL","9906 W PLEASANT VALLEY RD","","","PARMA","OH","44130","9906 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004591"
"ST. ANTHONYS SCHOOL","6750 STATE RD","","","PARMA","OH","44134","6750 STATE ROAD","6:30 am - 7:30 pm","","3941004596"
"DENTZLER ELEMENTARY SCHOOL","3600 DENTZLER RD","","","PARMA","OH","44134","3600 DENTZLER ROAD","6:30 am - 7:30 pm","","3941004595"
"DENTZLER ELEMENTARY SCHOOL","3600 DENTZLER RD","","","PARMA","OH","44134","3600 DENTZLER ROAD","6:30 am - 7:30 pm","","3941004600"
"DENTZLER ELEMENTARY SCHOOL","3600 DENTZLER RD","","","PARMA","OH","44134","3600 DENTZLER ROAD","6:30 am - 7:30 pm","","3941004593"
"PARMA LIBRARY","6996 POWERS BLVD","","","PARMA","OH","44129","6996 POWERS BOULEVARD","6:30 am - 7:30 pm","","3941004594"
"ST. ANTHONYS SCHOOL","6750 STATE RD","","","PARMA","OH","44134","6750 STATE ROAD","6:30 am - 7:30 pm","","3941004597"
"GREEN VALLEY ELEMENTARY SCHOOL","2401 W PLEASANT VALLEY RD","","","PARMA","OH","44134","2401 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004601"
"DENTZLER ELEMENTARY SCHOOL","3600 DENTZLER RD","","","PARMA","OH","44134","3600 DENTZLER ROAD","6:30 am - 7:30 pm","","3941004598"
"NORMANDY HIGH SCHOOL","2500 W PLEASANT VALLEY RD","","","PARMA","OH","44134","2500 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004620"
"GREEN VALLEY ELEMENTARY SCHOOL","2401 W PLEASANT VALLEY RD","","","PARMA","OH","44134","2401 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004599"
"NORMANDY HIGH SCHOOL","2500 W PLEASANT VALLEY RD","","","PARMA","OH","44134","2500 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004602"
"PLEASANT VALLEY ELEM. SCHOOL","9906 W PLEASANT VALLEY RD","","","PARMA","OH","44130","9906 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004605"
"PLEASANT VALLEY ELEM. SCHOOL","9906 W PLEASANT VALLEY RD","","","PARMA","OH","44130","9906 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004604"
"PLEASANT VALLEY ELEM. SCHOOL","9906 W PLEASANT VALLEY RD","","","PARMA","OH","44130","9906 WEST PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004607"
"BETHEL TEMPLE","12901 W PLEASANT VALLEY RD","","","PARMA","OH","44130","12901 W. PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004608"
"BETHEL TEMPLE","12901 W PLEASANT VALLEY RD","","","PARMA","OH","44130","12901 W. PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004606"
"BETHEL TEMPLE","12901 W PLEASANT VALLEY RD","","","PARMA","OH","44130","12901 W. PLEASANT VALLEY ROAD","6:30 am - 7:30 pm","","3941004603"
"RIDGEWOOD UN. METHODIST CHURCH","6330 RIDGE RD","","","PARMA","OH","44129","6330 RIDGE ROAD","6:30 am - 7:30 pm","","3941004609"
"RIDGEWOOD UN. METHODIST CHURCH","6330 RIDGE RD","","","PARMA","OH","44129","6330 RIDGE ROAD","6:30 am - 7:30 pm","","3941004615"
"DONNA SMALLWOOD ACTIVITIES CENTER","7001 W RIDGEWOOD DR","","","PARMA","OH","44129","7001 WEST RIDGEWOOD DRIVE","6:30 am - 7:30 pm","","3941004612"
"DONNA SMALLWOOD ACTIVITIES CENTER","7001 W RIDGEWOOD DR","","","PARMA","OH","44129","7001 WEST RIDGEWOOD DRIVE","6:30 am - 7:30 pm","","3941004613"
"RENWOOD ELEMENTARY SCHOOL","8020 DEERFIELD DR","","","PARMA","OH","44129","8020 DEERFIELD DRIVE","6:30 am - 7:30 pm","","3941004614"
"RIDGEWOOD UN. METHODIST CHURCH","6330 RIDGE RD","","","PARMA","OH","44129","6330 RIDGE ROAD","6:30 am - 7:30 pm","","3941004611"
"DONNA SMALLWOOD ACTIVITIES CENTER","7001 W RIDGEWOOD DR","","","PARMA","OH","44129","7001 WEST RIDGEWOOD DRIVE","6:30 am - 7:30 pm","","3941004610"
"ST. ANTHONYS SCHOOL","6750 STATE RD","","","PARMA","OH","44134","6750 STATE ROAD","6:30 am - 7:30 pm","","3941004616"
"ELKS HALL","2300 SNOW RD","","","PARMA","OH","44134","2300 SNOW ROAD","6:30 am - 7:30 pm","","3941004618"
"SHILOH MIDDLE SCHOOL","2303 GRANTWOOD DR","","","PARMA","OH","44134","2303 GRANTWOOD DRIVE","6:30 am - 7:30 pm","","3941004619"
"SHILOH MIDDLE SCHOOL","2303 GRANTWOOD DR","","","PARMA","OH","44134","2303 GRANTWOOD DRIVE","6:30 am - 7:30 pm","","3941004622"
"SHILOH MIDDLE SCHOOL","2303 GRANTWOOD DR","","","PARMA","OH","44134","2303 GRANTWOOD DRIVE","6:30 am - 7:30 pm","","3941004621"
"PARMA LIBRARY","6996 POWERS BLVD","","","PARMA","OH","44129","6996 POWERS BOULEVARD","6:30 am - 7:30 pm","","3941004592"
"ELKS HALL","2300 SNOW RD","","","PARMA","OH","44134","2300 SNOW ROAD","6:30 am - 7:30 pm","","3941004617"
"PARMA SOUTH PRESB. CHURCH","6155 PEARL RD","","","PARMA HEIGHTS","OH","44130","6155 PEARL ROAD","6:30 am - 7:30 pm","","3941004552"
"PARMA PARK ELEMENTARY SCHOOL","6800 COMMONWEALTH DR","","","PARMA HEIGHTS","OH","44130","6800 COMMONWEALTH DRIVE","6:30 am - 7:30 pm","","3941004557"
"PARMA PARK ELEMENTARY SCHOOL","6800 COMMONWEALTH DR","","","PARMA HEIGHTS","OH","44130","6800 COMMONWEALTH DRIVE","6:30 am - 7:30 pm","","3941004558"
"GREENBRIAR MIDDLE SCHOOL ANNEX","11810 HUFFMAN RD","","","PARMA HEIGHTS","OH","44130","11810 HUFFMAN ROAD","6:30 am - 7:30 pm","","3941004561"
"GREENBRIAR MIDDLE SCHOOL ANNEX","11810 HUFFMAN RD","","","PARMA HEIGHTS","OH","44130","11810 HUFFMAN ROAD","6:30 am - 7:30 pm","","3941004562"
"PARMA HEIGHTS BAPTIST CHURCH","8971 W RIDGEWOOD DR","","","PARMA HEIGHTS","OH","44130","8971 WEST RIDGEWOOD DRIVE","6:30 am - 7:30 pm","","3941004554"
"GREENBRIAR MIDDLE SCHOOL ANNEX","11810 HUFFMAN RD","","","PARMA HEIGHTS","OH","44130","11810 HUFFMAN ROAD","6:30 am - 7:30 pm","","3941004560"
"PARMA HEIGHTS BAPTIST CHURCH","8971 W RIDGEWOOD DR","","","PARMA HEIGHTS","OH","44130","8971 WEST RIDGEWOOD DRIVE","6:30 am - 7:30 pm","","3941004556"
"PARMA HEIGHTS BAPTIST CHURCH","8971 W RIDGEWOOD DR","","","PARMA HEIGHTS","OH","44130","8971 WEST RIDGEWOOD DRIVE","6:30 am - 7:30 pm","","3941004555"
"PARMA SOUTH PRESB. CHURCH","6155 PEARL RD","","","PARMA HEIGHTS","OH","44130","6155 PEARL ROAD","6:30 am - 7:30 pm","","3941004551"
"PARMA PARK ELEMENTARY SCHOOL","6800 COMMONWEALTH DR","","","PARMA HEIGHTS","OH","44130","6800 COMMONWEALTH DRIVE","6:30 am - 7:30 pm","","3941004559"
"PARMA SOUTH PRESB. CHURCH","6155 PEARL RD","","","PARMA HEIGHTS","OH","44130","6155 PEARL ROAD","6:30 am - 7:30 pm","","3941004553"
"PRESBYTERIAN CHURCH (HUR E&F)","225 WILLIAMS ST","","","HURON OH","OH","44839","","6:30 am - 7:30 pm","","3941005975"
"RITTER PUB.LIBRARY(V1A 2A 2B)","5680 LIBERTY AVE.","","","VERMILION OH","OH","44089","","6:30 am - 7:30 pm","","3941007336"
"RITTER PUB.LIBRARY(V1A 2A 2B)","5680 LIBERTY AVE.","","","VERMILION OH","OH","44089","","6:30 am - 7:30 pm","","3941007337"
