"address_location_name","address_line1","address_line2","address_line3","address_city","address_state","address_zip","directions","polling_hours","photo_url","id"
"MINERAL WELLS SCHOOL/CAFE","1776 ELIZABETH PIKE","","","MINERAL WELLS","WV","26150","","","","54888759"
"MINERAL WELLS SCHOOL/GYM","1776 ELIZABETH PIKE","","","MINERAL WELLS","WV","26150","","","","54888760"
"MINERAL WELLS SCHOOL/GYM","1776 ELIZABETH PIKE","","","MINERAL WELLS","WV","26150","","","","54888761"
"MITCHELL HEIGHTS CITY HALL","305  CENTRAL AVENUE","","","LOGAN","WV","25601","","","","54888762"
"MOBLEY SCHOOL HOUSE"," RT 15","","","MOBLEY","","","","","","54888763"
"MONAVILLE GRADE SCHOOL BLDG","66  SCHOOL STREET","","","LOGAN","WV","25601","","","","54888764"
"MONONGAH ELEMENTARY SCHOOL"," MONONGAH","","","MONONGAH","WV","26554","","","","54888765"
"MONONGAH FIRE HALL"," BRIDGE ST","","","MONONGAH","","26554","","","","54888766"
"MONONGAH GRADE SCHOOL"," MONONGAH","","","MONONGAH","WV","26554","","","","54888767"
"MONTANA IMPROVEMENT BUILDING"," MAIN STREET","","","MONTANA MINES","WV","26586","","","","54888768"
"MONTCALM ELEM SCHOOL"," RT 2 BOX 35","","","ROCK","WV","24747","","","","54888769"
"MONTCALM HIGH SCHOOL","710 SIMMONS RIVER RD","","","MONTCALM","WV","","","","","54888770"
"MONTGOMERY CITY HALL","706 3RD AVE","","","MONTGOMERY","WV","25136","","","","54888771"
"MONTROSE ELEMENTARY","631  MONTROSE DR","","","SO CHARLESTON","WV","25303","","","","54888772"
"MOOREFIELD LIBRARY","102 N MAIN ST","","","MOOREFIELD","WV","26836","","","","54888773"
"MOOREFIELD LIBRARY","102 N MAIN ST","","","MOOREFIELD","WV","26836","","","","54888774"
"MORGAN COUNTY COURTHOUSE","77 FAIRFAX STREET","","","BERKELEY SPRINGS","WV","25411","","","","54888775"
"MORGANTOWN FAITH CENTER"," BLUE HORIZON RD","","","MORGANTOWN","WV","26504","","","","54888776"
"MORNING STAR BAPTIST CHURCH","100 MCKINNEY STREET","","","FAIRMONT","WV","2654","","","","54888777"
"MORRISTOWN","","","","","","","","","","54888778"
"MORRISVALE COMMUNITY CENTER","6492 Horse Creek Road","","","Morrisvale","WV","25053","","","","54888779"
"MOUNDSVILLE BAPTIST CHURCH","1911 FOURTH ST","","","MOUNDSVILLE","","26041","","","","54888780"
"MOUNT CALVARY BAPTIST","1509 BIGLEY AVE","","","CHARLESTON","WV","25302","","","","54888781"
"MOUNT CALVARY BAPTIST","1509 BIGLEY AVE","","","CHARLESTON","WV","25302","","","","54888782"
"MOUNT HOPE ELEMENTARY SCHOOL","408 LINCOLN ST","","","MOUNT HOPE ","WV","25880","","","","54888783"
"MOUNT HOPE FIRE DEPARTMENT","644 RT 211","","","MOUNT HOPE","WV","","","","","54888784"
"MOUNTAIN HEIGHTS CHURCH","1201 CHESTNUT ST","","","SO CHARLESTON","WV","25309","","","","54888785"
"MOUNTAIN RIDGE INTERMEDIATE","2691 GERRARDSTOWN ROAD","","","GERRARDSTOWN","WV","25420","","","","54888786"
"MOUNTAIN VIEW ELEMENTARY SCHOOL","3967 TEAYS VALLEY ROAD","","","HURRICANE","WV","25526","","","","54888787"
"MOUNTAIN VIEW ELEMENTARY SCHOOL","3967 TEAYS VALLEY ROAD","","","HURRICANE","WV","25526","","","","54888788"
"MOUNTAIN VIEW SCHOOL","121 MOUNTAIN VIEW DRIVE","","","UNION","WV","24983","","","","54888789"
"MOUNTAINVIEW ELEMENTARY SCHOOL","661 GREENBAG ROAD","","","MORGANTOWN","WV","26508","","","","54888790"
"MOVR AIRPORT/GENERAL AVIATION BLDG","554 AIRPORT RD","","","PARKERSBURG","WV","","","","","54888791"
"MT ALTO - COTTAGEVILLE FIRE DEPARTMENT","15 FIREHOUSE LN","","","COTTAGEVILLE","WV","25239","","","","54888792"
"MT CARMEL BUILDING","2354 PATTERSON CREEK RD","","","PETERSBURG","WV","26847","","","","54888793"
"MT LOOKOUT ELEMENTARY","1945  MT LOOKOUT ROAD ","","","MT LOOKOUT ","WV","26678","","","","54888794"
"MT NEBO ELEMENTARY","11- SCHOOL HOUSE LANE ","","","MT NEBO","WV","26679","","","","54888795"
"MT PLEASANT U M CH-FELLOWSHIP HALL"," KINGWOOD PIKE","","","MORGANTOWN","WV","26508","","","","54888796"
"MT VERNON ELEMENTARY SCHOOL","","","","","","","","","","54888797"
"MT. ALEXANDER FELLOWSHIP HALL","8625 KNOBS ROAD","","","UNION","WV","24983","","","","54888798"
"MT. HOPE COMMUNITY BUILDING","22 GABBYS LANE","","","CAMERON","","26033","","","","54888799"
"MT. OLIVET METHODIST CHURCH","500 FAIRMONT PIKE","","","WHEELING","","26003","","","","54888800"
"MT. PLEASANT PRESB. CHURCH","585 FORT SPRING ROAD","","","SINKS GROVE","WV","24976","","","","54888801"
"MT. TOP COMMUNITY CENTER","16521 GEORGE WASHINGTON HWY","","","MT. STORM","WV","26739","","","","54888802"
"MUDDLETY/NICH. CO. HIGH SCHOOL","30 GRIZZLY LANE","","","SUMMERSVILLE ","WV","26651","","","","54888803"
"MUNDAY","","","","","","","","","","54888804"
"MURPHYTOWN DAV","938 LITTLE STILLWELL RD","","","DAVISVILLE","WV","","","","","54888805"
"N. RAVENSWOOD-HENRY J. KAISER ELEM. SCHOOL","803 KAISER AVE","","","RAVENSWOOD","WV","26164","","","","54888806"
"NATIONAL GUARD ARMORY","207 EAST MAIN ST","","","SPENCER","WV","25276","","","","54888807"
"NATIONAL NEW LIFE CHURCH OF GOD","94 UNION CHURCH HOLLOW RD","","","MORGANTOWN","WV","26501","","","","54888808"
"NATIONAL PARK SERVICE","42 MAIN ST ","","","GLEN JEAN","WV","25846","","","","54888809"
"NAZARENE CHURCH","20874 SENECA TRAIL","","","MARLINTON","WV","24954","","","","54888810"
"NAZARENE CHURCH OAKVALE ROAD","317 OAKVALE RD","","","PRINCETON","WV","","","","","54888811"
"NEALE SCHOOL/GYM","2305 GRAND CENTRAL AVE","","","VIENNA","WV","","","","","54888812"
"NEALE SCHOOL/GYM","2305 GRAND CENTRAL AVE","","","VIENNA","WV","","","","","54888813"
"NELLIS ELEMENTARY ","179 Memorial Drive","","","Nellis","WV","25142","","","","54888814"
"NEMOURS RURITAN BLDG"," P O BOX 113","","","NEMOURS","WV","24738","","","","54888815"
"NETTIE/PANTHER CRK ELEMENTARY","10068 CANVAS NETTIE ROAD","","","NETTIE","WV","26681","","","","54888816"
"NEW CORA FIRE DEPARTMENT","415 LIPPY DAMRON LANE","","","HOLDEN","WV","25625","","","","54888817"
"NEW CREEK SCHOOL"," NEW CREEK","","","","","","","","","54888818"
"NEW CREEK SCHOOL"," NEW CREEK","","","","","","","","","54888819"
"NEW FARMINGTON COMMUNITY BLDG"," MAIN ST","","","FARMINGTON","WV","26571","","","","54888820"
"NEW HOPE BAPTIST CHURCH","1777 ROSEMAR RD","","","PARKERSBURG","WV","","","","","54888821"
"NEW MANCHESTER ELEMENTARY SCHOOL","128 FRANKFORT ROAD-NEW CUMBERLAND","","","NEW CUMBERLAND","WV","26047","","","","54888822"
"NEW MANCHESTER FIRE DEPT","193 HIGH ST-NEW MANCHESTER","","","NEW MANCHESTER","WV","26056","","","","54888823"
"NEW MARTINSVILLE CH. OF GOD","1249 NORTH ST RT 2","","","NEW MARTINSVILLE","","26155","","","","54888824"
"NEW MARTINSVILLE SCHOOL"," RT 2","","","NEW MARTINSVILLE","WV","26155","","","","54888825"
"NEW PROSPECT BAPTIST CHURCH","1853 SWEENEYSBURG ROAD","","","BECKLEY","WV","25801","","","","54888826"
"NEW SALEM UNITED METHODIST CHURCH"," ROUTE 20","","","BLUEFIELD","WV","24701","","","","54888827"
"NEWARK","","","","","","","","","","54888828"
"NEWBURG SENIOR CENTER","36 MORGANTOWN AVE","","","NEWBURG","WV","26410","","","","54888829"
"NEWTON COMMUNITY BLDG","12330 CLAY RD","","","NEWTON","WV","25266","","","","54888830"
"NEWVILLE D&D AUCTION","2610 AIRPORT RD","","","SUTTON","WV","26601","","","","54888831"
"NINE MILE","6454 Pike Rd.","","","St. Marys","WV","26170","","","","54888832"
"NITRO ELEMENTARY"," 2ND & 23RD","","","NITRO","WV","25143","","","","54888833"
"NITRO HIGH SCHOOL","1921 19TH ST","","","NITRO","WV","25143","","","","54888834"
"NORMAN JOHNSON GARAGE","5086 WIDEN RIDGE ROAD","","","HARRISON","WV","25063","","","","54888835"
"NORMANTOWN SCHOOL PRESCHOOL ROOM            ","10223 US HWY 33W","","","NORMANTOWN","","25267","","","","54888836"
"NORTH BERKELEY GRADE SCHOOL","219  HARRISON AVENUE","","","BERKELEY SPRINGS","WV","25411","","","","54888837"
"NORTH CHARLESTON REC. CENTER","2009 7TH  AVE","","","CHARLESTON","WV","25312","","","","54888838"
"NORTH ELEMENTARY SCH-COMMONS","825 CHESTNUT RIDGE ROAD","","","MORGANTOWN","WV","26505","","","","54888839"
"NORTH ELIZABETH","","","","","","","","","","54888840"
"NORTH JEFFERSON ELEMENTARY","6996 CHARLES TOWN RD","","","KEARNEYSVILLE","WV","25430","","","","54888841"
"NORTH MIDDLE SCHOOL","250 EAST ROAD","","","MARTINSBURG","WV","25404","","","","54888842"
"NORTHFORK CITY HALL","","","","","","","","","","54888843"
"NUTTALL FIRE DEPT. ","28895 MIDLAND TRAIL","","","HICO ","WV","25854","","","","54888844"
"O.H. CHURCH OF THE NAZARENE ANNEX","3249 E. MAIN ST","","","OAK HILL","WV","25901","","","","54888845"
"OAKLAND FIRE DEPT","1604 WYLIE RIDGE ROAD-WEIRTON","","","WEIRTON","WV","26062","","","","54888846"
"OAKLAND METHODIST CHURCH","70 OAKLAND TER","","","CHARLES TOWN","WV","25414","","","","54888847"
"OGLEBAY PARK PAR 3"," OGLEBAY PARK","","","WHEELING","WV","26003","","","","54888848"
"OHIO VALLEY - JACKSON COUNTY AIRPORT","912 AIRPORT RD","","","MILLWOOD","WV","25262","","","","54888849"
"OLD FIELDS BAPTIST CHURCH","5406 US HIGHWAY 220 N","","","OLD FIELDS","WV","26845","","","","54888850"
"OLD GLORY FREEWILL BAPTIST C.","","","","","","","","","","54888851"
"OLD HIGH SCHOOL - RAVENSWOOD MIDDLE SCHOOL","409 SYCAMORE ST","","","RAVENSWOOD","WV","26164","","","","54888852"
"OLD RIO SCHOOLHOUSE","","","","","","","","","","54888853"
"OLD SCHOOL BLDG WILLOWTON","621 WILLOWTON RD","","","PRINCETON","WV","","","","","54888854"
"OLD SCHOOL BOZOO","2654 PINHOOK ROAD","","","PETERSTOWN","WV","24983","","","","54888855"
"OLD SCHOOL WAITEVILLE","1735 RAYS SIDING ROAD","","","WAITEVILLE","WV","24984","","","","54888856"
"OLD SQUIRE SCHOOL","","","","","","","","","","54888857"
"OLD WESTMORELAND MIDDLE SCHOOL ","3609 HUGHES STREET ","","","HUNTINGTON","WV","25701","","","","54888858"
"OLD WESTMORELAND MIDDLE SCHOOL","3609 HUGHES STREET ","","","HUNTINGTON","WV","25701","","","","54888859"
"OLIVE UNITED METH CH - ANNEX","4404 MASON DIXON HIGHWAY","","","PENTRESS","WV","26544","","","","54888860"
"OMAR GRADE SCHOOL"," RT 44 JERRY WEST HIGHWAY","","","OMAR","WV","25638","","","","54888861"
"OPEN DOOR BAPTIST CHURCH","87B ELDERSVILLE ROAD","","","COLLIERS","WV","26035","","","","54888862"
"OPEN DOOR BAPTIST CHURCH","87B ELDERSVILLE ROAD","","","COLLIERS","WV","26035","","","","54888863"
"OPEQUON ELEMENTARY SCHOOL","395 EAST ROAD","","","MARTINSBURG","WV","25404","","","","54888864"
"ORCHARD VIEW INTERMEDIATE","703 PORTER AVENUE","","","MARTINSBURG","WV","25401","","","","54888865"
"ORGAS COMMUNITY CENTER","22654 Coal River Road","","","Orgas","WV","25148","","","","54888866"
"OTTAWA/SPRUCE RIVER COMMUNITY CENTER","18044 Spruce River Road","","","Jeffrey","WV","25114","","","","54888867"
"OTTERBEIN UNITED METHODIST","549 NORTH QUEEN STREET","","","MARTINSBURG","WV","25404","","","","54888868"
"OUR LADY OF PEACE CENTER","640 OLD FAIRMONT PIKE","","","WHEELING","","26003","","","","54888869"
"OVERBROOK ELEMENTARY","218 OAKWOOD RD","","","CHARLESTON","WV","25314","","","","54888870"
"OVERBROOK ELEMENTARY","218 OAKWOOD RD","","","CHARLESTON","WV","25314","","","","54888871"
"OVERBROOK ELEMENTARY","218 OAKWOOD RD","","","CHARLESTON","WV","25314","","","","54888872"
"OXFORD GRANGE HALL"," RT 1","","","WEST UNION","WV","26456","","","","54888873"
"PADEN CITY (WETZEL-TYLER HEALTH DEPT.)","425 S 4TH AVENUE","","","PADEN CITY","WV","26159","","","","54888874"
"PADEN CITY GRADE SCHOOL"," NORTH 2ND AVE","","","PADEN CITY","WV","26159","","","","54888875"
"PAGE ELEMENTARY SCHOOL","8292 DEEPWATER MTN RD","","","KINCAID ","WV","25119","","","","54888876"
"PAGETON UNITED METHODIST CHURCH"," PO BOX","","","","WV","","","","","54888877"
"PALESTINE","","","","","","","","","","54888878"
"PANTHER FIRE DEPARTMENT"," P.O. BOX","","","PANTHER","WV","24872","","","","54888879"
"PARADISE COVE COMMUNITY BLDG"," Knottsville Road","","","Grafton","WV","26354","","","","54888880"
"PARK MIDDLE SCHOOL","212 PARK AVENUE","","","BECKLEY","WV","25801","","","","54888881"
"PARKLAND TERRACE COMM. BLDG","508 GREENWAY AVE","","","SO CHARLESTON","WV","25309","","","","54888882"
"PAW PAW ELEMENTARY SCHOOL","422 MOSER AVENUE","","","PAW PAW ","WV","25434","","","","54888883"
"PAX CITY HALL","88 CENTER ST","","","MOUNT HOPE ","WV","25880","","","","54888884"
"PEE WEE","","","","","","","","","","54888885"
"PENCE SPRINGS AIRPORT OFFICE","113 AIRPORT DRIVE","","","PENCE SPRINGS","WV","24962","","","","54888886"
"PENNINGTON BUILDING","24 PENNINGTON PLACE","","","LANSING ","WV","25862","","","","54888887"
"PENNSBORO-CREED COLLINS SCHOOL"," COLLINS AVENUE","","","PENNSBORO","WV","26415","","","","54888888"
"PENNSBORO-LIBRARY BUILDING","411 MAIN STREET","","","HARRISVILLE","WV","26362","","","","54888889"
"PENNSBORO-WOMANS CLUB"," MASONIC AVENUE","","","PENNSBORO","WV","26415","","","","54888890"
"PERRY MEMORIAL UNITED METHODIST CHURCH","202 LIVINGSTON STREET","","","SHADY SPRING","WV","25918","","","","54888891"
"PERU COMM CENTER","110 PERU HOLLOW RD","","","MOOREFIELD","WV","26836","","","","54888892"
"PETERSON - CENTRAL SCHOOL","509 BERLIN RD","","","WESTON","WV","26452","","","","54888893"
"PEYTONA CHURCH OF CHRIST"," 23967 Daniel Boone Parkway","","","Peytona","WV","25058","","","","54888894"
"PHILIP BARBOUR HIGH SCHOOL","","","","","","","","","","54888895"
"PHILIPPI ELEMENTARY SCHOOL"," MANSFIELD","","","","","","","","","54888896"
"PHILIPPI MIDDLE SCHOOL","","","","","","","","","","54888897"
"PIEDMONT HI-RISE COMMUNITY RM","","","","","","","","","","54888898"
"PIKEVIEW HIGH SCHOOL","3566 EADS MILL RD","","","PRINCETON","WV","24739","","","","54888899"
"PINCH ELEMENTARY","330 PINCH RD","","","ELKVIEW","WV","25071","","","","54888900"
"PINCH ELEMENTARY","330 PINCH RD","","","ELKVIEW","WV","25071","","","","54888901"
"PINE GROVE VALLEY HIGH SCHOOL"," RT 20 1 Lumberjack Lane","","","PINE GROVE","WV","26419","","","","54888902"
"PINEY VIEW BIBLE CHURCH","2034  STANAFORD ROAD","","","PINEY VIEW","WV","","","","","54888903"
"PINOAK COMMUNITY BUILDING","2847 BEESON RD","","","LASHMEET","WV","24733","","","","54888904"
"PIONEER","590 Shadow Hill Rd.","","","St. Marys","WV","26170","","","","54888905"
"PIPESTEM VOL. FIRE DEPARTMENT","229 BROADWAY ROAD","","","PIPESTEM","WV","25979","","","","54888906"
"PKSBG HIGH SCHOOL/CAFE","2101 DUDLEY AVE","","","PARKERSBURG","WV","","","","","54888907"
"PKSBG/WOOD COUNTY LIBRARY","3100 EMERSON AVE","","","PARKERSBURG","WV","26104","","","","54888908"
"PLEASANT HILL SCHOOL","3254 N. CALHOUN HWY","","","GRANTSVILLE","WV","26147","","","","54888909"
"PLEASANT HILL SCHOOL","3254 N. CALHOUN HWY","","","GRANTSVILLE","WV","26147","","","","54888910"
"PLEASANT VALLEY ELEMENTARY SCH"," MILLERSVILLE","","","FAIRMONT","WV","26554","","","","54888911"
"PLEASANT VALLEY MUNICIPAL BLDG","2340 KINGMONT RD","","","FAIRMONT","WV","26554","","","","54888912"
"PLEASANT VIEW ELEMENTARY","10500  MARTINSBURG ROAD","","","HEDGESVILLE","WV","25427","","","","54888913"
"PLUM RUN COMMUNITY BUILDING"," RT 3 BOX 220","","","MANNINGTON","WV","26585","","","","54888914"
"POCA MIDDLE SCHOOL CAFETERIA","162 MAIN STREET","","","POCA","WV","25159","","","","54888915"
"POCKETS GAME ROOM","104 KEESE DRIVE","","","HELEN","WV","","","","","54888916"
"POINT HARMONY ELEMENTARY","5312 BIG TYLER RD","","","CROSS LANES","WV","25313","","","","54888917"
"POINT HARMONY ELEMENTARY","5312 BIG TYLER RD","","","CROSS LANES","WV","25313","","","","54888918"
"POINT HARMONY ELEMENTARY","5312 BIG TYLER RD","","","CROSS LANES","WV","25313","","","","54888919"
"POINT PLEASANT CHURCH","53 BELL HILL ROAD-NEW CUMBERLAND","","","NEW CUMBERLAND","WV","26047","","","","54888920"
"POLICE RESERVE, WAVE TEC PARK"," P O BOX 1258","","","FAIRMONT","WV","26554","","","","54888921"
"POLICE RESERVE-WAVE TEC POOL"," P O BOX 1258","","","FAIRMONT","WV","26555","","","","54888922"
"POND CREEK VOL FIRE DEPT","6096 POND CREEK RD","","","BELLEVILLE","WV","26133","","","","54888923"
"POTOMAC HEIGHTS COMMUNITY ROOM"," NORTH DAVIS STREET","","","KEYSER","","","","","","54888924"
"PRATT ELEMENTARY SCHOOL"," P O BOX 36","","","PRATT","WV","25162","","","","54888925"
"PRATT TOWN HALL","","","","","","","","","","54888926"
"PRICETOWN FIRE DEPARTMENT","1667 US HIGHWAY 33 WEST","","","WESTON","WV","26452","","","","54888927"
"PRICHARD ELEMENTARY "," SCHOOL ROAD","","","PRICHARD","WV","25555","","","","54888928"
"PRICHARD ELEMENTARY GYM"," SCHOOL RD ","","","PRICHARD ","WV","25555","","","","54888929"
"PRIDE BUILDING","699 STRATTON STREET","","","LOGAN","WV","25601","","","","54888930"
"PRIDE OF GREEN/BILLY HOWELL SR. GARAGE"," RT 7","","","NEW MARTINSVILLE","","26155","","","","54888931"
"PRINCETON APOSTOLIC CHURCH","106 THORN ST","","","PRINCETON","WV","","","","","54888932"
"PRINCETON JR HIGH SCHOOL","300 N JOHNSTON ST","","","PRINCETON","WV","24740","","","","54888933"
"PRINCETON PRESBYTERIAN CHURCH","1809 MAIN ST","","","PRINCETON","WV","","","","","54888934"
"QUICK AREA COMM. CENTER","","","","","","","","","","54888935"
"Quiet Dell Community Bldg"," RT 6 BOX189","","","FAIRMONT","WV","26554","","","","54888936"
"RACHEL DOWNS COMMUNITY BLDG"," P O BOX 143","","","RACHEL","WV","26587","","","","54888937"
"RACINE COMMUNITY CENTER","446 John Slack Circle","","","Racine","WV","25165","","","","54888938"
"RAINELLE CITY HALL/PRECINCT 65"," PO BOX 684","","","RAINELLE","WV","25962","","","","54888939"
"RAINELLE ELEMENTARY/PRECINCT 52","701 KANAWHA AVENUE","","","RAINELLE","WV","","","","","54888940"
"RALEIGH COUNTY COURTHOUSE","215 MAIN STREET","","","BECKLEY","WV","25801","","","","54888941"
"RALEIGH-BOONE TECHNICAL CTR","11823 COAL RIVER ROAD","","","PETTUS","WV","","","","","54888942"
"RALPH R. WILLIS VOC SCHOOL","144  VOCATIONAL ROAD","","","STOLLINGS","WV","25646","","","","54888943"
"RALPH R. WILLIS VOC SCHOOL","144  VOCATIONAL ROAD","","","STOLLINGS","WV","25646","","","","54888944"
"RAMER SCHOOL","515 WEST MARTIN STREET","","","MARTINSBURG","WV","25401","","","","54888945"
"RAND COMMUNITY CENTER","5701 CHURCH DR","","","CHARLESTON","WV","25306","","","","54888946"
"RANGER GRADE SCHOOL ","5304 STRAIGHT FORK","","","GRIFFITHSVILLE","WV","25521","","","","54888947"
"RANSON ELEMENTARY SCHOOL","600 N PRESTON ST","","","RANSON","WV","25438","","","","54888948"
"RARDIN - LITTLE SANDY COMMUNITY BUILDING","6051 LITTLE SANDY RD","","","RAVENSWOOD","WV","26164","","","","54888949"
"RAYMOND LASURE HOME"," RT 20","","","PORTERS FALLS","","26162","","","","54888950"
"RAYSAL FIRE DEPT."," PO","","","","WV","","","","","54888951"
"RBMS--VOCATIONAL BLDG","325 EAST THIRD STREET","","","WESTON","WV","26452","","","","54888952"
"READER- SHORTLINE SCHOOL"," RT 20","","","READER","WV","26167","","","","54888953"
"REAL LIFE CHURCH","385 MID AVENUE","","","WESTON","WV","26452","","","","54888954"
"RED HILL UM CHURCH/BASEMENT","162 RED HILL CHURCH RD","","","PARKERSBURG","WV","","","","","54888955"
"REEDY COMMUNITY BLDG","126 MAIN ST","","","REEDY","WV","25276","","","","54888956"
"REEDY ELEMENTARY SCHOOL","66 ROOSEVELT ST","","","REEDY","WV","25270","","","","54888957"
"REFLECTIONS DR REFAB OFFICE","49  REFLECTION DRIVE","","","STOLLINGS","WV","25646","","","","54888958"
"RENICK FIRE HOUSE"," MAIN STREET","","","","","","","","","54888959"
"RESA III BLDG","3942 39TH STREET EAST","","","NITRO","WV","25143","","","","54888960"
"RHODELL TOWN HALL","7312 COAL CITY ROAD","","","RHODELL","WV","25915","","","","54888961"
"RICHLANDS CALVARY UNITED METHODIST CHURCH"," MAIN STREET","","","RICHLANDS","WV","","","","","54888962"
"RICHMOND ELEMENTARY","4620 SPRING HILL AVE","","","SO CHARLESTON","WV","25309","","","","54888963"
"RICHWOOD CHERRY RIVER ELEM.","190 RIVERSIDE DRIVE","","","RICHWOOD","WV","26202","","","","54888964"
"RICHWOOD CITY HALL","6  WHITE AVENUE","","","RICHWOOD","WV","26261","","","","54888965"
"RICHWOOD HIGH SCHOOL","one VALLEY AVENUE","","","RICHWOOD","WV","26261","","","","54888966"
"RIDGELEY SENIOR CENTER"," RIDGELEY","","","","","","","","","54888967"
"RIDGEWAY COMMUNITY CENTER","41 SPECKS RUN ROAD","","","BUNKER HILL","WV","25413","","","","54888968"
"RIG CIVIC CENTER","3805 RIG RD","","","MOOREFIELD","","26836","","","","54888969"
"RIVESVILLE COMMUNITY BUILDING"," JASPER STREET","","","RIVESVILLE","WV","26588","","","","54888970"
"RIVESVILLE UNITED METHODIST CH"," JASPER ST","","","RIVESVILLE","WV","26588","","","","54888971"
"RIVESVILLE VOLUNTEER FIRE DEPT"," JACKSON ST","","","RIVESVILLE","WV","26588","","","","54888972"
"ROANE COUNTY HIGH SCHOOL","1 RAIDER WAY","","","SPENCER","WV","25276","","","","54888973"
"ROANE COUNTY LIBRARY","110 PARKING PLAZA","","","SPENCER","WV","25276","","","","54888974"
"ROANE GENERAL HOSPITAL","200 HOSPITAL DR","","","SPENCER","WV","25276","","","","54888975"
"ROANOKE SCHOOL","1176 OIL CREEK RD","","","ROANOKE","WV","26447","","","","54888976"
"ROCK BRANCH ELEMENTARY","4616 FIRST AVENUE","","","NITRO","WV","25143","","","","54888977"
"ROCK CAVE GRADE SCHOOL","12292 RT 20 South Rd","","","Rock Cave","WV","26234","","","","54888978"
"ROCK FORGE PRESBYTERIAN CHURCH","3085 EARL L CORE ROAD","","","MORGANTOWN","","26508","","","","54888979"
"ROCK LAKE PRESBY CHURCH","905 VILLAGE DR","","","SO CHARLESTON","WV","25309","","","","54888980"
"ROCKPORT CHURCH OF CHRIST","7173 SOUTHERN HWY","","","ROCKPORT","WV","26169","","","","54888981"
"RODERFIELD FIRE DEPARTMENT","","","","","","","","","","54888982"
"ROLLINS - NEW RIPLEY CITY BUILDING - UPSTAIRS","203 S CHURCH ST","","","RIPLEY","WV","25271","","","","54888983"
"ROMNEY ELEMENTARY SCHOOL","","","","","","","","","","54888984"
"ROMNEY FIRE COMPANY","","","","","","","","","","54888985"
"ROMNEY SENIOR CENTER","280 SCHOOL ST","","","ROMNEY","WV","26757","","","","54888986"
"RONCEVERTE CITY HALL","200 W MAIN ST","","","RONCEVERTE","WV","24970","","","","54888987"
"RONCEVERTE LIONS REC. CENTER"," MAIN STREET","","","","","","","","","54888988"
"ROOSEVELT GRADE SCHOOL","1458 FAIRGROUND ROAD","","","POINT PLEASANT","WV","25550","","","","54888989"
"ROSEDALE ALLIANCE CHURCH BUILDING","11751 ROSEDALE RD","","","ROSEDALE","","26636","","","","54888990"
"ROSEDALE ELEMENTARY SCHOOL","3950 SUMMERLEE RD","","","OAK HILL","WV","25901","","","","54888991"
"ROSEMAR UM CHURCH","1272 ROSEMAR ROAD","","","VIENNA","WV","","","","","54888992"
"ROSEMONT ELEMENTARY SCHOOL","301 SOUTH ALABAMA AVENUE","","","MARTINSBURG","WV","25401","","","","54888993"
"ROUTE 34 FIRE STATION"," ROUTE 1 ","","","RED HOUSE","WV","25168","","","","54888994"
"ROXALANA GOSPEL TAB. ACTIVITY BLDG."," STEELE ST","","","","WV","","","","","54888995"
"ROXALANA GOSPEL TAB. ACTIVITY BLDG."," STEELE ST","","","","WV","","","","","54888996"
"ROYAL BAPTIST CHURCH CAPELS WV","","","","","","","","","","54888997"
"RUFFNER ELEMENTARY","809 LITZ DR","","","CHARLESTON","WV","25311","","","","54888998"
"RUPERT COMM. CENTER"," PO BOX J","","","RUPERT","WV","","","","","54888999"
"RURITAN BUILDING","","","","","","","","","","54889000"
"RUSK-PETROLEUM COMMUNITY BLDG"," CISCO ROAD","","","PETROLEUM","WV","26161","","","","54889001"
"RUTHLAWN ELEMENTARY"," RT 8 BOX 428","","","SO CHARLESTON","WV","25309","","","","54889002"
"RUTHLAWN ELEMENTARY"," RT 8 BOX 428","","","SO CHARLESTON","WV","25309","","","","54889003"
"SABRATON BAPTIST CHURCH","1641 SABRATON AVENUE","","","MORGANTOWN","WV","26531","","","","54889004"
"SACRED HEART CATH CHURCH ANNEX"," P O BOX 608","","","BLUEFIELD","WV","","","","","54889005"
"SACRED HEART CATHOLIC CHURCH","","","","","","","","","","54889006"
"SAINT LUKE'S UNITED METHODIST","700 NEW YORK AVENUE","","","MARTINSBURG","WV","25401","","","","54889007"
"SALVATION ARMY","301 TENNESSEE AVE","","","CHARLESTON","WV","25302","","","","54889008"
"SALVATION ARMY BUILDING"," P O BOX 1090","","","PRINCETON","WV","24740","","","","54889009"
"SAND FORK   ELEMENTARY   SCHOOL CAFETERIA","65 SCHOOL DRIVE","","","SAND FORK","","26430","","","","54889010"
"SANDY RIVER MIDDLE SCHOOL","","","","","","","","","","54889011"
"SANDYVILLE - GILMORE GRADE SCHOOL","7412 PARKERSBURG RD","","","SANDYVILLE","WV","25275","","","","54889012"
"SCARBRO ELEMENTARY SCHOOL","93 HAMBRICK RD","","","SCARBRO","WV","25917","","","","54889013"
"SCHERR SCHOOL HOUSE","278 OLEN KIMBLE STORE RD","","","SCHERR","WV","26726","","","","54889014"
"SCHMUCKER SCHOOL HOUSE"," RT. 33","","","","WV","","","","","54889015"
"SCHOOL HOUSE - SUNSHINE SCHOOL","409 SYCAMORE ST","","","RAVENSWOOD","WV","26164","","","","54889016"
"SCHOOLHOUSE-NEW RIP.CTY BLDG-DWNSTAIRS","203 S CHURCH ST","","","RIPLEY","WV","25271","","","","54889017"
"SCHULTZ","4726 Cow Creek Rd.","","","St. Marys","WV","26170","","","","54889018"
