"ballot_id","candidate_id","sort_order"
"47","10941",""
"123","10941",""
"256","10942",""
"61","10419",""
"100","10696",""
"190","10135",""
"343","10823",""
"145","10937",""
"233","10941",""
"285","10967",""
"304","10967",""
"58","10722",""
"47","10630",""
"367","10562",""
"374","10232",""
"31","10346",""
"135","10846",""
"196","10281",""
"268","10233",""
"390","10276",""
"239","10086",""
"327","10406",""
"5","10258",""
"57","10713",""
"255","10358",""
"113","10728",""
"311","10457",""
"18","10900",""
"19","10897",""
"60","10256",""
"260","10507",""
"321","10398",""
"339","10412",""
"42","10939",""
"80","10939",""
"195","10284",""
"316","10942",""
"75","10664",""
"224","10937",""
"320","10940",""
"402","10940",""
"114","10941",""
"166","10937",""
"44","10594",""
"99","10355",""
"50","10043",""
"66","10937",""
"39","10938",""
"65","10940",""
"51","10185",""
"347","10938",""
"41","10942",""
"79","10942",""
"324","10937",""
"56","10941",""
"403","10232",""
"314","10937",""
"321","10937",""
"403","10937",""
"115","10938",""
"11","10939",""
"393","10937",""
"200","10939",""
"238","10939",""
"392","10940",""
"53","10967",""
"278","10438",""
"242","10937",""
"215","10938",""
"241","10940",""
"214","10941",""
"406","10942",""
"426","10942",""
"382","10967",""
"80","10545",""
"365","10938",""
"159","10939",""
"158","10942",""
"42","10462",""
"136","10938",""
"135","10941",""
"170","10389",""
"338","10942",""
"19","10465",""
"51","10064",""
"376","10381",""
"303","10937",""
"372","10941",""
"1","10939",""
"226","10931",""
"144","10937",""
"18","10779",""
"132","10867",""
"236","10054",""
"75","10937",""
"129","10233",""
"77","10869",""
"153","10348",""
"129","10938",""
"170","10940",""
"255","10942",""
"56","10967",""
"6","10516",""
"111","10396",""
"362","10435",""
"332","10782",""
"416","10563",""
"424","10418",""
"69","10878",""
"340","10936",""
"23","10939",""
"99","10939",""
"72","10940",""
"154","10967",""
"203","10470",""
"141","10967",""
"259","10942",""
"47","10141",""
"415","10566",""
"57","10941",""
"383","10967",""
"61","10825",""
"208","10938",""
"257","10939",""
"49","10043",""
"384","10342",""
"394","10937",""
"298","10938",""
"106","10942",""
"1","10806",""
"152","10386",""
"241","10045",""
"405","10273",""
"339","10939",""
"98","10942",""
"277","10180",""
"64","10940",""
"345","10012",""
"152","10937",""
"260","10939",""
"177","10942",""
"23","10305",""
"58","10938",""
"143","10940",""
"346","10942",""
"53","10212",""
"139","10070",""
"312","10967",""
"223","10937",""
"137","10938",""
"222","10940",""
"21","10779",""
"418","10939",""
"19","10942",""
"417","10942",""
"233","10967",""
"241","10128",""
"302","10937",""
"301","10940",""
"293","10468",""
"95","10385",""
"35","10136",""
"10","10440",""
"91","10494",""
"118","10326",""
"98","10747",""
"189","10041",""
"217","10652",""
"402","10938",""
"76","10939",""
"411","10012",""
"70","10372",""
"116","10942",""
"260","10937",""
"259","10940",""
"419","10967",""
"314","10391",""
"71","10938",""
"90","10938",""
"49","10941",""
"292","10942",""
"85","10635",""
"7","10940",""
"26","10940",""
"194","10394",""
"314","10942",""
"371","10942",""
"113","10939",""
"301","10434",""
"396","10967",""
"72","10624",""
"93","10023",""
"395","10940",""
"9","10967",""
"110","10470",""
"134","10832",""
"26","10161",""
"316","10940",""
"88","10967",""
"50","10183",""
"77","10219",""
"224","10920",""
"89","10941",""
"8","10937",""
"180","10940",""
"186","10967",""
"19","10747",""
"127","10390",""
"372","10939",""
"79","10759",""
"197","10193",""
"64","10567",""
"415","10967",""
"169","10375",""
"140","10937",""
"339","10937",""
"338","10940",""
"16","10314",""
"106","10481",""
"229","10808",""
"133","10456",""
"190","10441",""
"73","10035",""
"181","10937",""
"15","10476",""
"4","10940",""
"90","10926",""
"33","10115",""
"94","10533",""
"367","10785",""
"163","10937",""
"274","10234",""
"194","10667",""
"231","10464",""
"170","10289",""
"299","10371",""
"176","10940",""
"67","10941",""
"418","10937",""
"308","10941",""
"246","10967",""
"8","10037",""
"296","10937",""
"198","10151",""
"416","10463",""
"417","10460",""
"189","10853",""
"48","10941",""
"315","10416",""
"61","10937",""
"79","10937",""
"98","10937",""
"196","10939",""
"300","10941",""
"238","10967",""
"52","10056",""
"34","10939",""
"30","10941",""
"89","10967",""
"100","10694",""
"169","10292",""
"259","10273",""
"177","10937",""
"275","10939",""
"417","10940",""
"10","10967",""
"56","10796",""
"60","10306",""
"77","10252",""
"110","10831",""
"137","10071",""
"164","10324",""
"228","10526",""
"380","10233",""
"72","10123",""
"353","10234",""
"158","10937",""
"380","10938",""
"379","10941",""
"317","10967",""
"169","10209",""
"97","10940",""
"146","10941",""
"195","10942",""
"67","10535",""
"71","10209",""
"273","10871",""
"112","10939",""
"237","10940",""
"229","10941",""
"167","10967",""
"44","10490",""
"103","10513",""
"255","10747",""
"376","10967",""
"47","10632",""
"71","10292",""
"86","10715",""
"145","10070",""
"238","10706",""
"43","10253",""
"64","10674",""
"378","10940",""
"49","10183",""
"141","10827",""
"117","10939",""
"86","10010",""
"130","10429",""
"342","10704",""
"147","10938",""
"339","10448",""
"44","10262",""
"387","10929",""
"59","10368",""
"250","10939",""
"252","10676",""
"293","10506",""
"372","10426",""
"344","10423",""
"390","10335",""
"65","10707",""
"75","10246",""
"385","10467",""
"227","10693",""
"119","10937",""
"138","10937",""
"340","10941",""
"278","10967",""
"100","10967",""
"166","10094",""
"169","10216",""
"122","10354",""
"187","10958",""
"142","10938",""
"33","10939",""
"306","10942",""
"363","10942",""
"3","10366",""
"375","10234",""
"9","10941",""
"189","10098",""
"254","10940",""
"394","10942",""
"58","10368",""
"92","10914",""
"31","10937",""
"231","10939",""
"51","10942",""
"137","10940",""
"175","10940",""
"152","10939",""
"73","10942",""
"111","10942",""
"66","10488",""
"216","10940",""
"408","10941",""
"159","10967",""
"121","10357",""
"107","10937",""
"364","10939",""
"32","10942",""
"71","10216",""
"193","10454",""
"303","10939",""
"188","10967",""
"142","10070",""
"240","10938",""
"261","10938",""
"87","10716",""
"95","10525",""
"226","10933",""
"19","10937",""
"198","10937",""
"390","10938",""
"18","10940",""
"389","10941",""
"419","10941",""
"357","10967",""
"161","10938",""
"84","10683",""
"241","10263",""
"63","10938",""
"131","10939",""
"27","10940",""
"151","10942",""
"67","10485",""
"40","10937",""
"217","10937",""
"109","10967",""
"311","10233",""
"396","10011",""
"23","10161",""
"191","10172",""
"420","10937",""
"337","10938",""
"386","10939",""
"336","10941",""
"20","10863",""
"255","10937",""
"113","10590",""
"186","10941",""
"226","10945",""
"130","10942",""
"104","10363",""
"237","10508",""
"307","10939",""
"209","10942",""
"75","10861",""
"18","10952",""
"139","10752",""
"264","10393",""
"244","10938",""
"30","10967",""
"66","10761",""
"97","10591",""
"109","10765",""
"19","10899",""
"15","10938",""
"10","10941",""
"153","10939",""
"210","10939",""
"238","10941",""
"410","10941",""
"113","10552",""
"129","10273",""
"99","10046",""
"322","10941",""
"104","10878",""
"25","10940",""
"265","10967",""
"252","10567",""
"41","10937",""
"145","10939",""
"200","10967",""
"257","10967",""
"160","10938",""
"81","10941",""
"119","10353",""
"139","10486",""
"374","10234",""
"39","10940",""
"96","10940",""
"336","10967",""
"13","10938",""
"239","10938",""
"319","10938",""
"17","10940",""
"194","10401",""
"318","10710",""
"330","10941",""
"136","10071",""
"91","10938",""
"224","10939",""
"213","10942",""
"357","10466",""
"134","10939",""
"356","10940",""
"19","10049",""
"34","10158",""
"44","10744",""
"82","10938",""
"55","10939",""
"74","10939",""
"159","10941",""
"274","10937",""
"319","10710",""
"116","10700",""
"318","10938",""
"317","10941",""
"1","10369",""
"90","10088",""
"323","10938",""
"115","10940",""
"88","10941",""
"414","10967",""
"273","10928",""
"21","10967",""
"194","10940",""
"243","10941",""
"55","10711",""
"20","10896",""
"308","10758",""
"273","10940",""
"139","10942",""
"98","10194",""
"254","10807",""
"5","10396",""
"282","10937",""
"193","10309",""
"308","10675",""
"101","10482",""
"276","10390",""
"166","10939",""
"185","10939",""
"223","10939",""
"242","10939",""
"17","10496",""
"208","10940",""
"99","10941",""
"204","10942",""
"282","10450",""
"421","10939",""
"420","10942",""
"309","10937",""
"385","10937",""
"43","10749",""
"320","10942",""
"290","10967",""
"170","10282",""
"251","10072",""
"190","10937",""
"59","10938",""
"23","10941",""
"297","10941",""
"130","10232",""
"426","10940",""
"62","10941",""
"184","10942",""
"222","10942",""
"241","10942",""
"256","10094",""
"199","10941",""
"218","10941",""
"342","10939",""
"301","10942",""
"209","10937",""
"388","10937",""
"278","10941",""
"164","10471",""
"225","10575",""
"328","10232",""
"351","10938",""
"140","10106",""
"328","10937",""
"366","10937",""
"327","10940",""
"365","10940",""
"283","10942",""
"156","10138",""
"389","10490",""
"390","10487",""
"22","10938",""
"144","10939",""
"264","10939",""
"21","10941",""
"347","10967",""
"386","10469",""
"407","10937",""
"80","10941",""
"211","10967",""
"83","10109",""
"121","10941",""
"178","10941",""
"125","10942",""
"272","10938",""
"302","10939",""
"398","10942",""
"249","10937",""
"279","10938",""
"7","10663",""
"109","10910",""
"110","10907",""
"326","10406",""
"101","10698",""
"168","10622",""
"269","10937",""
"384","10940",""
"357","10941",""
"18","10864",""
"71","10202",""
"128","10273",""
"361","10939",""
"360","10942",""
"407","10410",""
"50","10057",""
"71","10285",""
"28","10942",""
"33","10158",""
"47","10314",""
"240","10361",""
"35","10967",""
"410","10967",""
"7","10257",""
"235","10938",""
"191","10585",""
"215","10940",""
"281","10942",""
"310","10673",""
"84","10942",""
"65","10344",""
"132","10967",""
"189","10967",""
"24","10449",""
"332","10965",""
"72","10942",""
"150","10800",""
"249","10327",""
"381","10939",""
"400","10939",""
"68","10119",""
"102","10695",""
"424","10940",""
"13","10475",""
"52","10087",""
"330","10967",""
"41","10324",""
"266","10356",""
"258","10938",""
"257","10941",""
"109","10948",""
"173","10445",""
"188","10098",""
"196","10742",""
"103","10938",""
"122","10938",""
"85","10939",""
"207","10940",""
"197","10967",""
"54","10798",""
"312","10938",""
"43","10939",""
"141","10941",""
"162","10942",""
"182","10938",""
"6","10939",""
"403","10942",""
"406","10232",""
"391","10938",""
"220","10941",""
"102","10467",""
"124","10157",""
"288","10937",""
"406","10937",""
"405","10940",""
"47","10352",""
"58","10940",""
"143","10942",""
"62","10103",""
"287","10937",""
"367","10937",""
"201","10938",""
"286","10940",""
"200","10941",""
"118","10967",""
"152","10006",""
"279","10437",""
"52","10937",""
"205","10940",""
"268","10967",""
"44","10293",""
"97","10743",""
"211","10466",""
"379","10421",""
"170","10942",""
"136","10940",""
"311","10941",""
"134","10617",""
"345","10940",""
"146","10827",""
"276","10428",""
"399","10942",""
"409","10967",""
"58","10724",""
"253","10704",""
"312","10233",""
"338","10636",""
"406","10410",""
"14","10472",""
"90","10539",""
"321","10939",""
"294","10940",""
"24","10938",""
"59","10722",""
"81","10388",""
"100","10485",""
"388","10190",""
"263","10393",""
"301","10486",""
"251","10937",""
"72","10415",""
"172","10937",""
"171","10940",""
"305","10273",""
"49","10057",""
"59","10254",""
"227","10738",""
"352","10370",""
"270","10941",""
"14","10942",""
"297","10967",""
"196","10666",""
"247","10940",""
"49","10967",""
"16","10473",""
"290","10316",""
"69","10940",""
"126","10940",""
"58","10254",""
"212","10938",""
"359","10938",""
"249","10942",""
"124","10938",""
"39","10876",""
"367","10011",""
"112","10908",""
"188","10853",""
"245","10940",""
"224","10946",""
"378","10446",""
"181","10942",""
"70","10937",""
"229","10967",""
"190","10600",""
"211","10941",""
"268","10941",""
"102","10942",""
"206","10967",""
"37","10719",""
"125","10408",""
"222","10377",""
"354","10939",""
"280","10938",""
"291","10938",""
"413","10939",""
"236","10940",""
"290","10941",""
"412","10942",""
"57","10796",""
"191","10153",""
"299","10941",""
"349","10941",""
"93","10942",""
"255","10512",""
"157","10940",""
"326","10940",""
"168","10967",""
"93","10391",""
"138","10334",""
"187","10856",""
"133","10938",""
"78","10940",""
"53","10502",""
"73","10061",""
"152","10096",""
"404","10234",""
"313","10940",""
"37","10541",""
"120","10604",""
"5","10942",""
"4","10966",""
"233","10378",""
"42","10471",""
"260","10581",""
"320","10232",""
"187","10939",""
"189","10858",""
"346","10047",""
"293","10938",""
"362","10941",""
"129","10736",""
"240","10501",""
"60","10940",""
"138","10106",""
"36","10938",""
"237","10705",""
"260","10341",""
"400","10312",""
"38","10538",""
"11","10164",""
"66","10697",""
"67","10694",""
"82","10646",""
"124","10760",""
"62","10706",""
"93","10536",""
"164","10934",""
"165","10931",""
"97","10788",""
"327","10273",""
"234","10940",""
"262","10942",""
"331","10942",""
"55","10730",""
"101","10489",""
"108","10939",""
"177","10652",""
"404","10329",""
"358","10938",""
"377","10938",""
"21","10865",""
"127","10428",""
"419","10566",""
"118","10941",""
"54","10938",""
"53","10941",""
"220","10967",""
"379","10967",""
"39","10432",""
"149","10937",""
"253","10939",""
"263","10939",""
"308","10967",""
"128","10736",""
"187","10062",""
"343","10628",""
"132","10941",""
"189","10941",""
"127","10967",""
"146","10967",""
"36","10589",""
"77","10238",""
"369","10938",""
"332","10939",""
"422","10939",""
"16","10352",""
"73","10244",""
"132","10547",""
"255","10773",""
"248","10940",""
"305","10940",""
"67","10967",""
"3","10741",""
"173","10939",""
"343","10939",""
"281","10180",""
"350","10938",""
"94","10939",""
"183","10942",""
"387","10967",""
"120","10941",""
"48","10967",""
"50","10938",""
"148","10940",""
"252","10942",""
"44","10941",""
"368","10941",""
"341","10942",""
"187","10355",""
"7","10359",""
"139","10434",""
"153","10096",""
"125","10230",""
"239","10501",""
"335","10939",""
"376","10941",""
"425","10942",""
"299","10967",""
"75","10093",""
"139","10828",""
"188","10041",""
"203","10938",""
"169","10285",""
"230","10937",""
"225","10967",""
"19","10080",""
"170","10365",""
"45","10938",""
"84","10353",""
"103","10696",""
"20","10388",""
"34","10115",""
"90","10368",""
"111","10873",""
"97","10477",""
"310","10395",""
"20","10939",""
"293","10939",""
"350","10939",""
"251","10530",""
"168","10938",""
"225","10938",""
"313","10942",""
"202","10937",""
"418","10967",""
"187","10938",""
"77","10942",""
"30","10686",""
"84","10250",""
"15","10571",""
"44","10235",""
"49","10058",""
"423","10938",""
"422","10941",""
"115","10942",""
"166","10902",""
"24","10051",""
"207","10941",""
"86","10890",""
"337","10940",""
"11","10941",""
"40","10323",""
"99","10048",""
"302","10434",""
"238","10937",""
"75","10939",""
"258","10940",""
"5","10395",""
"19","10018",""
"401","10938",""
"194","10942",""
"95","10939",""
"72","10938",""
"71","10941",""
"133","10835",""
"330","10420",""
"404","10328",""
"174","10939",""
"214","10939",""
"8","10940",""
"317","10937",""
"151","10938",""
"150","10941",""
"392","10942",""
"23","10027",""
"12","10938",""
"241","10360",""
"286","10941",""
"229","10420",""
"161","10940",""
"263","10940",""
"102","10694",""
"238","10054",""
"287","10316",""
"297","10371",""
"138","10939",""
"343","10941",""
"234","10942",""
"97","10593",""
"100","10427",""
"139","10424",""
"191","10192",""
"180","10937",""
"128","10941",""
"53","10171",""
"414","10937",""
"16","10474",""
"356","10424",""
"288","10939",""
"390","10939",""
"299","10940",""
"26","10327",""
"134","10616",""
"247","10585",""
"265","10938",""
"287","10938",""
"216","10942",""
"124","10937",""
"162","10937",""
"367","10939",""
"220","10940",""
"14","10941",""
"344","10938",""
"137","10942",""
"362","10342",""
"374","10273",""
"141","10940",""
"282","10967",""
"93","10008",""
"308","10565",""
"89","10461",""
"109","10959",""
"151","10639",""
"193","10456",""
"301","10938",""
"389","10942",""
"217","10939",""
"274","10939",""
"169","10363",""
"407","10939",""
"270","10403",""
"365","10941",""
"199","10942",""
"310","10396",""
"419","10940",""
"74","10941",""
"191","10942",""
"258","10273",""
"383","10938",""
"101","10937",""
"100","10940",""
"81","10967",""
"236","10939",""
"235","10942",""
"295","10942",""
"76","10095",""
"135","10405",""
"311","10234",""
"230","10938",""
"273","10942",""
"38","10720",""
"139","10937",""
"166","10940",""
"101","10697",""
"397","10312",""
"419","10463",""
"309","10938",""
"51","10056",""
"88","10937",""
"87","10940",""
"92","10918",""
"396","10937",""
"27","10051",""
"9","10937",""
"420","10938",""
"416","10940",""
"55","10408",""
"364","10435",""
"353","10939",""
"352","10942",""
"80","10949",""
"328","10939",""
"377","10940",""
"70","10941",""
"84","10967",""
"11","10758",""
"244","10422",""
"260","10300",""
"31","10938",""
"326","10967",""
"304","10938",""
"11","10675",""
"312","10273",""
"324","10407",""
"2","10967",""
"7","10967",""
"95","10818",""
"182","10445",""
"157","10939",""
"120","10942",""
"156","10942",""
"355","10942",""
"271","10939",""
"153","10941",""
"270","10942",""
"137","10752",""
"253","10741",""
"37","10939",""
"36","10942",""
"263","10356",""
"343","10820",""
"184","10937",""
"327","10942",""
"349","10942",""
"400","10967",""
"6","10259",""
"50","10204",""
"55","10731",""
"154","10233",""
"279","10939",""
"224","10941",""
"244","10339",""
"105","10937",""
"109","10769",""
"118","10083",""
"338","10602",""
"78","10939",""
"303","10941",""
"407","10234",""
"108","10461",""
"187","10855",""
"163","10967",""
"328","10234",""
"40","10297",""
"112","10249",""
"251","10941",""
"397","10941",""
"405","10967",""
"61","10219",""
"112","10954",""
"266","10940",""
"111","10874",""
"85","10938",""
"231","10942",""
"42","10967",""
"94","10532",""
"196","10309",""
"375","10939",""
"163","10941",""
"307","10480",""
"173","10938",""
"306","10939",""
"21","10952",""
"30","10940",""
"11","10967",""
"6","10461",""
"43","10019",""
"127","10429",""
"341","10938",""
"398","10938",""
"118","10940",""
"384","10942",""
"129","10560",""
"54","10942",""
"10","10663",""
"44","10895",""
"344","10786",""
"255","10940",""
"50","10059",""
"56","10963",""
"284","10939",""
"99","10967",""
"221","10938",""
"104","10117",""
"197","10940",""
"178","10967",""
"186","10639",""
"268","10356",""
"347","10750",""
"385","10939",""
"21","10940",""
"93","10034",""
"94","10938",""
"227","10939",""
"6","10905",""
"170","10367",""
"100","10484",""
"172","10941",""
"310","10942",""
"121","10967",""
"296","10939",""
"36","10664",""
"134","10833",""
"136","10827",""
"22","10937",""
"203","10937",""
"411","10786",""
"148","10939",""
"98","10792",""
"130","10234",""
"231","10465",""
"255","10774",""
"76","10938",""
"422","10967",""
"14","10573",""
"378","10939",""
"57","10729",""
"342","10940",""
"36","10543",""
"254","10739",""
"278","10937",""
"264","10941",""
"321","10941",""
"100","10446",""
"288","10317",""
"290","10012",""
"83","10645",""
"348","10937",""
"3","10938",""
"6","10950",""
"93","10941",""
"227","10737",""
"272","10368",""
"360","10937",""
"260","10967",""
"278","10315",""
"243","10938",""
"413","10940",""
"175","10967",""
"126","10939",""
"329","10941",""
"97","10662",""
"277","10940",""
"334","10940",""
"162","10334",""
"205","10939",""
"34","10839",""
"188","10940",""
"347","10940",""
"2","10941",""
"240","10026",""
"250","10941",""
"19","10887",""
"67","10696",""
"367","10329",""
"357","10937",""
"393","10939",""
"133","10942",""
"379","10234",""
"281","10937",""
"98","10659",""
"6","10938",""
"318","10941",""
"285","10317",""
"406","10938",""
"400","10941",""
"340","10508",""
"339","10967",""
"110","10937",""
"164","10938",""
"109","10940",""
"96","10967",""
"242","10236",""
"284","10317",""
"359","10940",""
"126","10234",""
"192","10383",""
"212","10652",""
"247","10941",""
"280","10940",""
"181","10967",""
"37","10540",""
"5","10941",""
"326","10941",""
"254","10967",""
"10","10257",""
"153","10148",""
"342","10807",""
"201","10940",""
"25","10967",""
"84","10941",""
"405","10941",""
"54","10797",""
"98","10514",""
"339","10739",""
"404","10233",""
"110","10709",""
"209","10652",""
"60","10939",""
"331","10967",""
"281","10315",""
"352","10937",""
"351","10940",""
"40","10748",""
"150","10433",""
"322","10406",""
"65","10942",""
"103","10488",""
"151","10753",""
"182","10426",""
"330","10940",""
"387","10940",""
"42","10941",""
"17","10967",""
"81","10269",""
"332","10938",""
"79","10938",""
"56","10937",""
"55","10940",""
"189","10940",""
"215","10967",""
"21","10864",""
"114","10354",""
"144","10071",""
"165","10942",""
"65","10308",""
"193","10665",""
"130","10937",""
"289","10967",""
"64","10758",""
"385","10469",""
"411","10938",""
"66","10939",""
"244","10942",""
"75","10081",""
"98","10787",""
"250","10777",""
"368","10967",""
"189","10857",""
"36","10505",""
"53","10451",""
"115","10111",""
"164","10862",""
"39","10967",""
"167","10068",""
"55","10712",""
"88","10379",""
"41","10218",""
"80","10802",""
"96","10523",""
"164","10945",""
"191","10149",""
"68","10942",""
"409","10940",""
"192","10967",""
"294","10967",""
"37","10718",""
"206","10652",""
"125","10939",""
"245","10939",""
"97","10790",""
"380","10942",""
"268","10940",""
"136","10967",""
"77","10256",""
"110","10830",""
"113","10490",""
"119","10938",""
"210","10967",""
"132","10368",""
"69","10939",""
"107","10939",""
"242","10960",""
"73","10937",""
"66","10483",""
"164","10323",""
"395","10343",""
"354","10938",""
"28","10939",""
"159","10334",""
"251","10967",""
"120","10612",""
"275","10938",""
"396","10785",""
"33","10940",""
"172","10967",""
"371","10967",""
"196","10938",""
"195","10941",""
"9","10942",""
"89","10264",""
"137","10828",""
"234","10757",""
"242","10566",""
"275","10233",""
"113","10967",""
"102","10535",""
"365","10587",""
"155","10938",""
"193","10938",""
"420","10418",""
"329","10967",""
"2","10758",""
"33","10401",""
"63","10305",""
"125","10032",""
"194","10313",""
"12","10475",""
"291","10937",""
"181","10941",""
"17","10129",""
"46","10939",""
"45","10942",""
"51","10087",""
"131","10967",""
"252","10941",""
"2","10675",""
"152","10104",""
"395","10939",""
"50","10940",""
"206","10937",""
"192","10941",""
"98","10583",""
"142","10939",""
"149","10409",""
"63","10939",""
"57","10392",""
"201","10470",""
"324","10939",""
"83","10942",""
"323","10942",""
"15","10475",""
"191","10517",""
"260","10941",""
"4","10441",""
"379","10273",""
"370","10937",""
"129","10940",""
"102","10941",""
"79","10672",""
"116","10763",""
"408","10967",""
"210","10466",""
"363","10312",""
"331","10941",""
"152","10009",""
"142","10418",""
"298","10370",""
"253","10938",""
"196","10665",""
"51","10937",""
"250","10967",""
"31","10812",""
"410","10940",""
"73","10436",""
"394","10357",""
"17","10941",""
"25","10162",""
"169","10237",""
"92","10937",""
"290","10940",""
"190","10114",""
"96","10941",""
"314","10941",""
"57","10798",""
"153","10122",""
"13","10937",""
"212","10937",""
"211","10940",""
"133","10937",""
"132","10940",""
"246","10937",""
"232","10941",""
"289","10941",""
"303","10967",""
"308","10674",""
"123","10938",""
"374","10940",""
"80","10142",""
"240","10128",""
"22","10607",""
"124","10156",""
"380","10232",""
"269","10938",""
"103","10939",""
"160","10939",""
"380","10937",""
"399","10937",""
"35","10938",""
"379","10940",""
"34","10941",""
"61","10967",""
"59","10724",""
"345","10047",""
"356","10939",""
"145","10312",""
"304","10342",""
"154","10938",""
"50","10185",""
"240","10045",""
"256","10939",""
"282","10941",""
"13","10474",""
"65","10054",""
"233","10938",""
"15","10939",""
"8","10572",""
"341","10741",""
"361","10941",""
"18","10897",""
"47","10633",""
"150","10801",""
"127","10937",""
"286","10967",""
"142","10107",""
"198","10038",""
"149","10967",""
"195","10281",""
"48","10937",""
"207","10967",""
"113","10725",""
"315","10415",""
"24","10939",""
"210","10941",""
"4","10942",""
"218","10967",""
"337","10800",""
"342","10491",""
"147","10940",""
"59","10940",""
"402","10232",""
"190","10938",""
"48","10087",""
"65","10937",""
"167","10937",""
"202","10942",""
"103","10483",""
"169","10318",""
"186","10753",""
"404","10939",""
"52","10967",""
"39","10941",""
"238","10068",""
"316","10939",""
"80","10942",""
"315","10942",""
"320","10937",""
"114","10938",""
"319","10940",""
"113","10941",""
"292","10941",""
"90","10940",""
"395","10400",""
"241","10937",""
"198","10133",""
"317","10391",""
"40","10278",""
"235","10327",""
"54","10733",""
"320","10398",""
"366","10938",""
"41","10939",""
"159","10942",""
"53","10653",""
"136","10941",""
"281","10322",""
"105","10904",""
"279","10438",""
"402","10937",""
"61","10238",""
"391","10940",""
"254","10936",""
"240","10940",""
"191","10408",""
"331","10782",""
"170","10937",""
"5","10516",""
"426","10939",""
"164","10957",""
"283","10941",""
"97","10942",""
"18","10465",""
"90","10140",""
"375","10381",""
"40","10938",""
"372","10938",""
"144","10940",""
"371","10941",""
"26","10942",""
"20","10865",""
"308","10641",""
"80","10175",""
"229","10940",""
"1","10942",""
"53","10615",""
"365","10967",""
"169","10940",""
"226","10940",""
"70","10967",""
"103","10761",""
"109","10420",""
"105","10942",""
"169","10389",""
"310","10016",""
"131","10941",""
"32","10938",""
"23","10942",""
"31","10684",""
"150","10383",""
"76","10081",""
"111","10938",""
"383","10342",""
"423","10418",""
"424","10942",""
"344","10012",""
"182","10939",""
"417","10939",""
"176","10942",""
"106","10939",""
"152","10066",""
"168","10338",""
"406","10273",""
"308","10940",""
"415","10563",""
"346","10939",""
"140","10967",""
"43","10941",""
"302","10940",""
"60","10825",""
"177","10939",""
"232","10967",""
"99","10003",""
"170","10208",""
"223","10940",""
"68","10878",""
"376","10233",""
"98","10939",""
"311","10967",""
"23","10065",""
"50","10064",""
"259","10234",""
"276","10180",""
"170","10291",""
"18","10942",""
"204","10236",""
"407","10374",""
"57","10938",""
"138","10070",""
"339","10936",""
"338","10939",""
"153","10967",""
"64","10164",""
"283","10176",""
"38","10542",""
"69","10372",""
"259","10232",""
"370","10942",""
"14","10571",""
"204","10431",""
"259","10937",""
"316","10937",""
"149","10941",""
"361","10967",""
"31","10686",""
"63","10706",""
"216","10652",""
"54","10731",""
"390","10364",""
"177","10445",""
"116","10939",""
"68","10363",""
"117","10326",""
"410","10012",""
"106","10967",""
"103","10694",""
"378","10937",""
"109","10938",""
"20","10898",""
"314","10939",""
"371","10939",""
"397","10967",""
"73","10882",""
"315","10940",""
"134","10835",""
"405","10328",""
"292","10939",""
"84","10635",""
"100","10513",""
"358","10466",""
"237","10937",""
"87","10890",""
"193","10394",""
"294","10468",""
"8","10783",""
"81","10537",""
"260","10851",""
"313","10391",""
"14","10476",""
"74","10675",""
"154","10349",""
"365","10435",""
"338","10937",""
"395","10937",""
"19","10901",""
"312","10560",""
"79","10211",""
"110","10873",""
"257","10786",""
"16","10939",""
"123","10940",""
"291","10942",""
"179","10940",""
"185","10967",""
"237","10054",""
"97","10747",""
"46","10937",""
"89","10938",""
"15","10473",""
"90","10923",""
"102","10469",""
"9","10037",""
"20","10886",""
"264","10967",""
"376","10380",""
"59","10077",""
"79","10762",""
"98","10661",""
"83","10937",""
"82","10940",""
"357","10424",""
"15","10941",""
"58","10942",""
"142","10967",""
"387","10805",""
"4","10937",""
"3","10940",""
"364","10941",""
"63","10967",""
"93","10533",""
"416","10460",""
"176","10937",""
"26","10842",""
"198","10154",""
"409","10477",""
"298","10940",""
"29","10941",""
"72","10197",""
"75","10649",""
"228","10763",""
"158","10940",""
"3","10807",""
"65","10310",""
"193","10667",""
"251","10426",""
"80","10937",""
"165","10940",""
"239","10967",""
"44","10893",""
"46","10431",""
"308","10938",""
"307","10941",""
"141","10107",""
"379","10232",""
"6","10967",""
"60","10937",""
"379","10938",""
"30","10938",""
"159","10937",""
"86","10940",""
"318","10967",""
"66","10535",""
"334","10415",""
"247","10967",""
"24","10027",""
"67","10482",""
"169","10289",""
"170","10286",""
"189","10062",""
"236","10068",""
"269","10403",""
"417","10937",""
"300","10938",""
"181","10445",""
"387","10938",""
"108","10941",""
"294","10506",""
"346","10011",""
"129","10429",""
"174","10445",""
"411","10047",""
"112","10942",""
"23","10842",""
"85","10188",""
"140","10827",""
"97","10937",""
"195","10939",""
"348","10942",""
"358","10967",""
"57","10610",""
"254","10741",""
"26","10937",""
"229","10938",""
"228","10941",""
"79","10940",""
"15","10352",""
"144","10828",""
"1","10937",""
"415","10463",""
"386","10941",""
"104","10119",""
"256","10383",""
"325","10407",""
"23","10051",""
"321","10967",""
"371","10426",""
"242","10967",""
"67","10938",""
"66","10941",""
"249","10939",""
"43","10967",""
"91","10826",""
"146","10938",""
"145","10941",""
"168","10340",""
"33","10942",""
"55","10797",""
"75","10095",""
"91","10280",""
