id,duplicate_id
547117241,547117109
547225672,547225634
547225180,547225907
547225180,547224923
547225907,547225180
547225907,547224923
547224923,547225180
547224923,547225907
547225634,547225672
546767352,546767673
546767673,546767352
546833458,546833229
546833262,546833194
546833229,546833458
546833194,546833262
547070016,547070149
547070149,547070016
547081340,547081262
547081510,547081036
547081262,547081340
547081036,547081510
547110284,547110725
547110920,547110502
547110920,547111115
547110920,547110681
547110502,547110920
547110502,547111115
547110502,547110681
547111052,547110775
547111052,547110961
547111052,547110576
547111052,547110720
547111052,547111003
547110775,547111052
547110775,547110961
547110775,547110576
547110775,547110720
547110775,547111003
547111115,547110920
547111115,547110502
547111115,547110681
547110967,547110784
547110681,547110920
547110681,547110502
